destination,year,month,avg_temp_max_c,avg_temp_min_c,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours_daily,weather_suitability_score,season,is_peak_national
Trincomalee,2018,8,33.4,25.8,29.6,30.6,3,65.0,8.8,0.9581,southwest_monsoon,0
Trincomalee,2018,9,31.4,24.8,28.1,58.2,3,59.7,8.1,0.9188,southwest_monsoon,0
Trincomalee,2018,10,30.8,24.3,27.6,145.0,8,74.2,7.6,0.8311,northeast_monsoon,0
Trincomalee,2018,11,28.7,23.2,25.9,436.2,18,79.3,6.7,0.5533,northeast_monsoon,0
Trincomalee,2018,12,29.2,22.9,26.0,292.9,15,84.5,6.0,0.666,dry_season,1
Trincomalee,2019,1,29.0,22.2,25.6,291.5,17,79.9,6.4,0.6756,dry_season,1
Trincomalee,2019,2,30.2,22.7,26.4,125.8,8,74.2,7.4,0.844,dry_season,1
Trincomalee,2019,3,30.9,23.5,27.2,70.5,5,68.9,8.2,0.91,dry_season,1
Trincomalee,2019,4,32.7,25.3,29.0,60.0,4,65.0,8.6,0.9277,dry_season,1
Trincomalee,2019,5,33.8,26.7,30.2,40.7,2,61.2,8.7,0.947,southwest_monsoon,0
Trincomalee,2019,6,33.3,26.2,29.8,27.1,2,61.3,9.6,0.9759,southwest_monsoon,0
Trincomalee,2019,7,33.2,25.9,29.6,32.7,1,57.9,8.9,0.9583,southwest_monsoon,0
Trincomalee,2019,8,32.9,25.5,29.2,37.4,3,65.7,9.3,0.9625,southwest_monsoon,0
Trincomalee,2019,9,32.0,25.1,28.6,79.8,4,63.1,8.4,0.9059,southwest_monsoon,0
Trincomalee,2019,10,30.9,24.3,27.6,144.0,11,73.0,7.5,0.8299,northeast_monsoon,0
Trincomalee,2019,11,28.4,23.0,25.7,458.0,18,80.1,6.3,0.5326,northeast_monsoon,0
Trincomalee,2019,12,29.4,22.9,26.1,461.1,18,80.3,6.7,0.5411,dry_season,1
Trincomalee,2020,1,28.0,21.7,24.9,291.5,14,75.7,6.7,0.6819,dry_season,1
Trincomalee,2020,2,29.0,22.0,25.5,144.2,11,74.8,7.8,0.836,dry_season,1
Trincomalee,2020,3,30.8,23.4,27.1,67.1,5,68.2,7.8,0.9046,dry_season,1
Trincomalee,2020,4,32.3,25.1,28.7,55.6,4,67.0,8.8,0.9358,dry_season,1
Trincomalee,2020,5,34.2,26.9,30.6,36.5,2,62.3,9.3,0.9633,southwest_monsoon,0
Trincomalee,2020,6,33.6,26.3,30.0,28.0,2,62.6,9.0,0.9646,southwest_monsoon,0
Trincomalee,2020,7,32.6,25.6,29.1,34.5,2,58.9,9.2,0.963,southwest_monsoon,0
Trincomalee,2020,8,32.7,25.4,29.1,35.9,2,63.7,9.2,0.9618,southwest_monsoon,0
Trincomalee,2020,9,31.9,25.0,28.4,68.2,4,68.2,8.2,0.912,southwest_monsoon,0
Trincomalee,2020,10,30.7,24.1,27.4,216.4,11,72.9,8.1,0.7782,northeast_monsoon,0
Trincomalee,2020,11,28.9,23.2,26.0,413.8,17,81.9,6.1,0.5606,northeast_monsoon,0
Trincomalee,2020,12,28.0,22.3,25.1,440.7,19,78.5,6.1,0.5367,dry_season,1
Trincomalee,2021,1,28.8,22.0,25.4,314.2,15,74.5,7.0,0.6681,dry_season,1
Trincomalee,2021,2,30.9,23.0,26.9,157.0,8,73.8,7.8,0.8247,dry_season,1
Trincomalee,2021,3,30.9,23.5,27.2,90.2,4,69.1,8.4,0.8967,dry_season,1
Trincomalee,2021,4,32.7,25.3,29.0,67.5,4,66.5,9.2,0.9337,dry_season,1
Trincomalee,2021,5,32.3,25.9,29.1,39.5,2,63.1,9.2,0.9586,southwest_monsoon,0
Trincomalee,2021,6,32.6,25.8,29.2,24.2,2,63.9,9.5,0.9785,southwest_monsoon,0
Trincomalee,2021,7,32.8,25.7,29.2,27.4,2,62.2,9.1,0.9672,southwest_monsoon,0
Trincomalee,2021,8,33.0,25.6,29.3,38.8,3,63.2,9.6,0.9655,southwest_monsoon,0
Trincomalee,2021,9,30.6,24.3,27.5,76.9,3,65.2,8.4,0.9085,southwest_monsoon,0
Trincomalee,2021,10,30.4,24.0,27.2,193.5,9,74.7,7.1,0.7775,northeast_monsoon,0
Trincomalee,2021,11,28.8,23.2,26.0,427.1,16,79.0,6.1,0.5488,northeast_monsoon,0
Trincomalee,2021,12,28.2,22.3,25.2,455.1,16,77.3,5.8,0.5221,dry_season,1
Trincomalee,2022,1,28.5,21.9,25.2,301.9,15,79.8,7.0,0.679,dry_season,1
Trincomalee,2022,2,29.8,22.5,26.1,117.1,8,75.5,8.3,0.8706,dry_season,1
Trincomalee,2022,3,31.4,23.8,27.6,58.0,4,72.1,7.7,0.9105,dry_season,1
Trincomalee,2022,4,32.9,25.4,29.1,59.8,4,65.1,8.4,0.9237,dry_season,1
Trincomalee,2022,5,34.0,26.8,30.4,36.2,2,61.6,9.1,0.9594,southwest_monsoon,0
Trincomalee,2022,6,32.9,26.0,29.4,21.6,2,63.4,9.2,0.9745,southwest_monsoon,0
Trincomalee,2022,7,32.7,25.7,29.2,24.0,1,62.2,8.5,0.9576,southwest_monsoon,0
Trincomalee,2022,8,33.5,25.9,29.7,38.9,2,63.5,9.1,0.957,southwest_monsoon,0
Trincomalee,2022,9,32.2,25.2,28.7,76.8,3,61.6,8.5,0.9107,southwest_monsoon,0
Trincomalee,2022,10,30.8,24.2,27.5,188.7,9,75.6,7.3,0.786,northeast_monsoon,0
Trincomalee,2022,11,28.3,23.0,25.6,425.2,16,77.8,6.1,0.5505,northeast_monsoon,0
Trincomalee,2022,12,28.6,22.6,25.6,476.0,14,82.3,6.6,0.5389,dry_season,1
Trincomalee,2023,1,29.3,22.4,25.9,295.8,9,76.0,7.0,0.6844,dry_season,1
Trincomalee,2023,2,30.6,22.9,26.8,118.0,7,70.2,7.3,0.8488,dry_season,1
Trincomalee,2023,3,31.6,23.9,27.8,88.5,5,71.8,8.5,0.9003,dry_season,1
Trincomalee,2023,4,33.2,25.6,29.4,62.6,3,69.1,8.8,0.9296,dry_season,1
Trincomalee,2023,5,34.7,27.2,31.0,32.1,1,64.7,9.0,0.9609,southwest_monsoon,0
Trincomalee,2023,6,33.9,26.6,30.2,16.8,1,61.5,9.9,0.9851,southwest_monsoon,0
Trincomalee,2023,7,32.7,25.7,29.2,34.1,1,63.7,9.2,0.9634,southwest_monsoon,0
Trincomalee,2023,8,33.4,25.9,29.6,31.5,2,62.0,9.3,0.9678,southwest_monsoon,0
Trincomalee,2023,9,31.8,25.0,28.4,50.3,4,66.1,9.1,0.9469,southwest_monsoon,0
Trincomalee,2023,10,31.8,24.8,28.3,157.9,9,73.8,7.5,0.8175,northeast_monsoon,0
Trincomalee,2023,11,29.0,23.4,26.2,402.8,17,82.1,6.3,0.5746,northeast_monsoon,0
Trincomalee,2023,12,28.8,22.7,25.8,304.8,14,79.7,6.0,0.6554,dry_season,1
Trincomalee,2024,1,29.3,22.4,25.9,289.2,13,74.0,7.6,0.7029,dry_season,1
Trincomalee,2024,2,30.2,22.7,26.4,126.3,10,76.6,7.7,0.8498,dry_season,1
Trincomalee,2024,3,30.9,23.5,27.2,74.5,5,74.4,8.4,0.9106,dry_season,1
Trincomalee,2024,4,33.1,25.5,29.3,57.4,3,65.8,8.4,0.9258,dry_season,1
Trincomalee,2024,5,34.3,27.0,30.6,40.0,2,64.8,8.8,0.9497,southwest_monsoon,0
Trincomalee,2024,6,33.6,26.4,30.0,24.7,2,62.5,9.4,0.9759,southwest_monsoon,0
Trincomalee,2024,7,32.8,25.8,29.3,26.2,1,61.6,9.2,0.9704,southwest_monsoon,0
Trincomalee,2024,8,32.9,25.6,29.2,30.7,3,63.5,8.7,0.9559,southwest_monsoon,0
Trincomalee,2024,9,32.5,25.4,28.9,70.8,4,66.2,8.6,0.9181,southwest_monsoon,0
Trincomalee,2024,10,30.4,24.1,27.2,219.7,9,71.5,7.7,0.7668,northeast_monsoon,0
Trincomalee,2024,11,29.2,23.4,26.3,398.6,18,78.3,6.8,0.5888,northeast_monsoon,0
Trincomalee,2024,12,28.9,22.7,25.8,437.5,17,79.9,6.5,0.548,dry_season,1
Jaffna,2015,1,28.8,20.7,24.8,209.4,10,74.7,8.2,0.7865,dry_season,1
Jaffna,2015,2,29.3,20.7,25.0,111.2,5,67.9,8.0,0.8696,dry_season,1
Jaffna,2015,3,32.1,22.6,27.4,64.7,4,63.8,8.5,0.9214,dry_season,1
Jaffna,2015,4,33.8,25.2,29.5,43.8,2,64.0,8.5,0.94,dry_season,1
Jaffna,2015,5,34.3,26.7,30.5,40.9,1,67.2,8.5,0.9426,southwest_monsoon,0
Jaffna,2015,6,33.7,26.1,29.9,25.4,1,63.9,8.5,0.9564,southwest_monsoon,0
Jaffna,2015,7,32.9,25.5,29.2,26.0,2,64.4,8.5,0.9558,southwest_monsoon,0
Jaffna,2015,8,33.3,25.5,29.4,34.2,3,66.0,8.7,0.9528,southwest_monsoon,0
Jaffna,2015,9,32.4,25.0,28.7,79.7,3,66.4,8.3,0.9039,southwest_monsoon,0
Jaffna,2015,10,30.4,23.5,26.9,292.5,12,74.7,7.9,0.7063,northeast_monsoon,0
Jaffna,2015,11,28.0,21.8,24.9,456.2,17,75.8,6.2,0.5305,northeast_monsoon,0
Jaffna,2015,12,28.3,21.3,24.8,421.3,14,79.2,7.0,0.5729,dry_season,1
Jaffna,2016,1,28.3,20.4,24.4,145.1,9,74.0,8.1,0.8415,dry_season,1
Jaffna,2016,2,29.9,21.0,25.4,102.1,5,66.9,8.9,0.8966,dry_season,1
Jaffna,2016,3,32.1,22.6,27.4,73.0,4,66.0,8.6,0.9162,dry_season,1
Jaffna,2016,4,33.4,25.0,29.2,47.9,4,62.3,8.0,0.9258,dry_season,1
Jaffna,2016,5,34.0,26.5,30.2,39.0,1,70.0,9.3,0.9611,southwest_monsoon,0
Jaffna,2016,6,33.9,26.2,30.0,25.9,2,63.6,8.5,0.9559,southwest_monsoon,0
Jaffna,2016,7,33.6,25.8,29.7,24.7,2,63.0,8.7,0.9612,southwest_monsoon,0
Jaffna,2016,8,33.4,25.5,29.4,38.1,2,67.1,9.0,0.9556,southwest_monsoon,0
Jaffna,2016,9,33.6,25.6,29.6,68.9,4,63.3,9.0,0.9282,southwest_monsoon,0
Jaffna,2016,10,30.5,23.5,27.0,325.3,13,75.2,6.9,0.6561,northeast_monsoon,0
Jaffna,2016,11,28.6,22.1,25.4,493.8,21,77.1,6.6,0.5389,northeast_monsoon,0
Jaffna,2016,12,28.0,21.1,24.6,356.3,15,78.3,7.4,0.6391,dry_season,1
Jaffna,2017,1,28.7,20.7,24.7,182.8,9,68.5,7.9,0.8038,dry_season,1
Jaffna,2017,2,29.9,21.0,25.4,83.3,6,67.1,8.6,0.907,dry_season,1
Jaffna,2017,3,31.9,22.5,27.2,46.4,4,67.5,8.9,0.9461,dry_season,1
Jaffna,2017,4,34.1,25.4,29.8,46.1,3,66.3,9.0,0.9485,dry_season,1
Jaffna,2017,5,34.2,26.6,30.4,29.9,2,66.1,8.5,0.9524,southwest_monsoon,0
Jaffna,2017,6,34.6,26.6,30.6,22.7,1,64.4,9.2,0.9735,southwest_monsoon,0
Jaffna,2017,7,32.8,25.4,29.1,23.2,2,66.9,8.9,0.9667,southwest_monsoon,0
Jaffna,2017,8,33.4,25.5,29.4,31.3,3,67.3,9.2,0.9659,southwest_monsoon,0
Jaffna,2017,9,32.6,25.1,28.9,71.9,4,61.3,8.7,0.9192,southwest_monsoon,0
Jaffna,2017,10,30.8,23.7,27.2,302.0,13,70.6,7.4,0.6873,northeast_monsoon,0
Jaffna,2017,11,28.5,22.1,25.3,441.0,20,77.7,6.6,0.5469,northeast_monsoon,0
Jaffna,2017,12,28.3,21.3,24.8,365.9,11,76.9,6.7,0.6158,dry_season,1
Jaffna,2018,1,29.0,20.8,24.9,155.5,10,71.5,7.5,0.8197,dry_season,1
Jaffna,2018,2,30.6,21.4,26.0,99.9,5,67.6,7.9,0.8775,dry_season,1
Jaffna,2018,3,33.0,23.1,28.1,42.4,3,64.8,9.4,0.9602,dry_season,1
Jaffna,2018,4,33.8,25.2,29.5,38.2,2,65.7,8.8,0.9513,dry_season,1
Jaffna,2018,5,34.2,26.7,30.5,30.5,2,67.2,9.5,0.9729,southwest_monsoon,0
Jaffna,2018,6,34.4,26.5,30.4,17.5,1,63.5,9.3,0.9802,southwest_monsoon,0
Jaffna,2018,7,33.2,25.7,29.5,25.7,1,65.0,8.8,0.9624,southwest_monsoon,0
Jaffna,2018,8,33.0,25.4,29.2,25.2,3,68.2,8.8,0.9629,southwest_monsoon,0
Jaffna,2018,9,32.6,25.1,28.9,67.6,4,68.0,8.3,0.9146,southwest_monsoon,0
Jaffna,2018,10,31.0,23.8,27.4,237.6,13,72.6,7.5,0.7467,northeast_monsoon,0
Jaffna,2018,11,28.4,22.0,25.2,381.8,19,75.8,7.0,0.608,northeast_monsoon,0
Jaffna,2018,12,27.7,21.0,24.4,396.3,15,74.8,6.7,0.5888,dry_season,1
Jaffna,2019,1,29.4,21.0,25.2,171.5,10,72.5,8.3,0.8223,dry_season,1
Jaffna,2019,2,29.5,20.8,25.1,67.5,6,65.7,8.4,0.9168,dry_season,1
Jaffna,2019,3,31.9,22.5,27.2,63.4,4,66.6,9.0,0.9331,dry_season,1
Jaffna,2019,4,33.3,25.0,29.1,43.4,3,65.3,9.0,0.9509,dry_season,1
Jaffna,2019,5,35.2,27.2,31.2,31.5,2,65.4,8.9,0.8394,southwest_monsoon,0
Jaffna,2019,6,34.1,26.4,30.2,21.0,2,66.6,8.6,0.9624,southwest_monsoon,0
Jaffna,2019,7,33.7,25.9,29.8,32.1,2,64.3,8.7,0.9546,southwest_monsoon,0
Jaffna,2019,8,33.7,25.7,29.7,35.4,3,61.8,8.7,0.9517,southwest_monsoon,0
Jaffna,2019,9,32.4,25.0,28.7,71.1,4,67.7,7.9,0.9031,southwest_monsoon,0
Jaffna,2019,10,30.9,23.8,27.4,241.2,16,74.3,7.6,0.7456,northeast_monsoon,0
Jaffna,2019,11,29.0,22.3,25.6,455.7,19,77.9,6.7,0.5411,northeast_monsoon,0
Jaffna,2019,12,28.5,21.4,24.9,495.5,16,73.6,6.6,0.5389,dry_season,1
Jaffna,2020,1,29.3,21.0,25.1,187.1,12,75.5,7.6,0.7937,dry_season,1
Jaffna,2020,2,30.5,21.3,25.9,100.2,7,66.3,8.6,0.892,dry_season,1
Jaffna,2020,3,32.2,22.6,27.4,59.8,4,67.2,8.4,0.9237,dry_season,1
Jaffna,2020,4,33.9,25.3,29.6,52.0,3,63.4,8.5,0.9327,dry_season,1
Jaffna,2020,5,34.1,26.6,30.4,41.2,2,65.7,8.8,0.9486,southwest_monsoon,0
Jaffna,2020,6,33.5,26.1,29.8,34.9,2,64.5,9.1,0.9606,southwest_monsoon,0
Jaffna,2020,7,33.0,25.5,29.2,28.3,1,61.9,8.8,0.9601,southwest_monsoon,0
Jaffna,2020,8,32.9,25.3,29.1,37.7,3,62.0,8.5,0.9454,southwest_monsoon,0
Jaffna,2020,9,32.4,25.0,28.7,88.4,5,70.1,8.4,0.8983,southwest_monsoon,0
Jaffna,2020,10,30.4,23.5,26.9,293.2,12,73.4,7.1,0.6889,northeast_monsoon,0
Jaffna,2020,11,29.1,22.3,25.7,504.5,19,76.7,6.7,0.5411,northeast_monsoon,0
Jaffna,2020,12,28.5,21.4,24.9,387.1,17,78.9,7.1,0.6054,dry_season,1
Jaffna,2021,1,29.0,20.8,24.9,152.2,10,71.9,7.6,0.8247,dry_season,1
Jaffna,2021,2,29.9,21.0,25.4,98.2,6,69.6,8.6,0.8938,dry_season,1
Jaffna,2021,3,31.9,22.5,27.2,67.3,4,67.9,8.6,0.9212,dry_season,1
Jaffna,2021,4,33.0,24.8,28.9,41.5,3,64.7,8.8,0.9484,dry_season,1
Jaffna,2021,5,33.8,26.4,30.1,40.2,1,63.6,9.1,0.9558,southwest_monsoon,0
Jaffna,2021,6,33.7,26.1,29.9,24.4,2,63.6,8.7,0.9615,southwest_monsoon,0
Jaffna,2021,7,32.3,25.1,28.7,24.4,2,62.7,8.7,0.9615,southwest_monsoon,0
Jaffna,2021,8,32.4,25.0,28.7,30.9,3,67.4,8.9,0.9599,southwest_monsoon,0
Jaffna,2021,9,32.3,24.9,28.6,57.7,4,66.8,8.5,0.9277,southwest_monsoon,0
Jaffna,2021,10,29.8,23.2,26.5,238.1,14,75.5,7.2,0.7399,northeast_monsoon,0
Jaffna,2021,11,28.7,22.1,25.4,441.2,19,78.6,6.5,0.5447,northeast_monsoon,0
Jaffna,2021,12,27.9,21.1,24.5,356.9,16,76.5,7.0,0.6301,dry_season,1
Jaffna,2022,1,29.1,20.9,25.0,199.1,9,73.8,8.1,0.7935,dry_season,1
Jaffna,2022,2,29.9,21.0,25.4,72.5,6,65.5,8.6,0.9166,dry_season,1
Jaffna,2022,3,32.2,22.7,27.5,50.0,4,66.4,8.7,0.9387,dry_season,1
Jaffna,2022,4,33.9,25.3,29.6,38.5,3,66.2,8.1,0.9363,dry_season,1
Jaffna,2022,5,34.1,26.6,30.4,37.3,1,66.9,8.7,0.95,southwest_monsoon,0
Jaffna,2022,6,33.6,26.1,29.9,20.7,1,66.3,8.8,0.9669,southwest_monsoon,0
Jaffna,2022,7,34.1,26.2,30.1,22.3,1,64.7,8.2,0.9528,southwest_monsoon,0
Jaffna,2022,8,33.1,25.4,29.2,32.1,2,61.4,8.6,0.9525,southwest_monsoon,0
Jaffna,2022,9,33.0,25.3,29.1,64.7,3,66.9,8.3,0.9172,southwest_monsoon,0
Jaffna,2022,10,31.4,24.0,27.7,261.3,12,71.3,6.9,0.713,northeast_monsoon,0
Jaffna,2022,11,29.3,22.5,25.9,407.7,17,78.9,6.0,0.5639,northeast_monsoon,0
Jaffna,2022,12,28.1,21.2,24.6,339.2,15,74.7,6.6,0.6374,dry_season,1
Jaffna,2023,1,28.2,20.5,24.4,153.8,8,75.5,8.3,0.838,dry_season,1
Jaffna,2023,2,30.8,21.5,26.1,81.4,5,67.5,8.5,0.9066,dry_season,1
Jaffna,2023,3,32.5,22.9,27.7,53.8,3,62.8,8.5,0.9311,dry_season,1
Jaffna,2023,4,34.9,25.8,30.4,41.1,2,66.2,8.6,0.9445,dry_season,1
Jaffna,2023,5,34.6,26.9,30.8,33.0,1,65.2,8.4,0.9475,southwest_monsoon,0
Jaffna,2023,6,33.8,26.3,30.0,22.0,1,66.4,8.3,0.9552,southwest_monsoon,0
Jaffna,2023,7,33.2,25.7,29.5,20.7,1,64.7,8.6,0.9627,southwest_monsoon,0
Jaffna,2023,8,33.8,25.8,29.8,35.7,2,66.7,8.4,0.9451,southwest_monsoon,0
Jaffna,2023,9,33.8,25.8,29.8,62.6,3,63.8,8.1,0.9149,southwest_monsoon,0
Jaffna,2023,10,31.4,24.0,27.7,198.9,10,74.3,7.1,0.7727,northeast_monsoon,0
Jaffna,2023,11,29.0,22.3,25.6,387.1,14,79.3,6.5,0.5928,northeast_monsoon,0
Jaffna,2023,12,28.4,21.4,24.9,290.3,14,75.7,7.7,0.7041,dry_season,1
Jaffna,2024,1,29.6,21.1,25.4,224.4,10,70.0,8.0,0.769,dry_season,1
Jaffna,2024,2,30.4,21.3,25.9,87.1,6,69.1,8.6,0.9036,dry_season,1
Jaffna,2024,3,32.6,22.9,27.8,49.4,3,64.4,8.5,0.935,dry_season,1
Jaffna,2024,4,34.4,25.6,30.0,37.9,3,64.4,8.4,0.9432,dry_season,1
Jaffna,2024,5,34.7,26.9,30.8,36.1,2,67.3,8.8,0.9532,southwest_monsoon,0
Jaffna,2024,6,33.4,26.0,29.7,22.1,2,68.0,8.9,0.9677,southwest_monsoon,0
Jaffna,2024,7,33.3,25.8,29.5,30.9,2,66.6,8.5,0.9515,southwest_monsoon,0
Jaffna,2024,8,33.1,25.5,29.3,34.8,3,64.6,8.6,0.9501,southwest_monsoon,0
Jaffna,2024,9,32.9,25.3,29.1,79.5,4,65.5,8.4,0.9062,southwest_monsoon,0
Jaffna,2024,10,31.7,24.2,27.9,248.8,15,73.1,7.0,0.7262,northeast_monsoon,0
Jaffna,2024,11,29.6,22.7,26.1,478.9,15,78.0,6.5,0.5368,northeast_monsoon,0
Jaffna,2024,12,28.3,21.4,24.9,428.6,14,77.6,7.5,0.5769,dry_season,1
Yala,2015,1,31.3,22.8,27.1,88.9,5,71.7,8.9,0.9083,dry_season,1
Yala,2015,2,31.2,22.7,26.9,61.5,4,70.3,9.5,0.9453,dry_season,1
Yala,2015,3,33.1,24.2,28.6,66.5,5,65.6,8.2,0.9135,dry_season,1
Yala,2015,4,32.8,25.4,29.1,93.6,7,69.3,8.3,0.8915,dry_season,1
Yala,2015,5,32.8,26.0,29.4,85.2,5,70.1,8.3,0.899,southwest_monsoon,0
Yala,2015,6,32.0,25.3,28.6,41.8,4,69.6,8.8,0.9481,southwest_monsoon,0
Yala,2015,7,31.2,24.6,27.9,45.9,3,69.9,8.6,0.9403,southwest_monsoon,0
Yala,2015,8,31.6,24.5,28.1,54.8,4,70.0,8.9,0.9387,southwest_monsoon,0
Yala,2015,9,31.3,24.2,27.8,104.4,5,71.4,8.3,0.8819,southwest_monsoon,0
Yala,2015,10,29.8,22.8,26.3,296.7,13,78.8,7.5,0.6942,northeast_monsoon,0
Yala,2015,11,29.9,22.7,26.3,279.6,14,73.5,7.6,0.7115,northeast_monsoon,0
Yala,2015,12,29.7,22.5,26.1,152.0,8,76.3,8.3,0.8396,dry_season,1
Yala,2016,1,30.9,22.5,26.7,84.4,6,72.9,8.9,0.9123,dry_season,1
Yala,2016,2,31.5,22.8,27.1,60.0,5,69.4,9.4,0.9446,dry_season,1
Yala,2016,3,33.3,24.3,28.8,78.8,6,70.1,8.5,0.9089,dry_season,1
Yala,2016,4,33.7,25.9,29.8,120.4,7,64.6,8.2,0.8656,dry_season,1
Yala,2016,5,32.6,25.8,29.2,90.8,5,72.8,8.6,0.9003,southwest_monsoon,0
Yala,2016,6,31.4,25.0,28.2,58.5,4,69.8,9.1,0.9396,southwest_monsoon,0
Yala,2016,7,31.4,24.7,28.0,48.3,5,72.4,8.2,0.9297,southwest_monsoon,0
Yala,2016,8,31.4,24.4,27.9,49.4,4,69.0,8.1,0.9266,southwest_monsoon,0
Yala,2016,9,31.0,24.0,27.5,120.7,7,70.0,8.4,0.8696,southwest_monsoon,0
Yala,2016,10,30.2,23.0,26.6,299.4,16,77.8,7.6,0.6939,northeast_monsoon,0
Yala,2016,11,30.3,22.9,26.6,367.3,15,77.0,7.9,0.6398,northeast_monsoon,0
Yala,2016,12,30.3,22.8,26.6,197.8,9,76.8,8.5,0.8031,dry_season,1
Yala,2017,1,30.2,22.3,26.2,63.4,6,73.2,9.0,0.9331,dry_season,1
Yala,2017,2,31.8,23.0,27.4,65.4,4,70.0,9.0,0.9313,dry_season,1
Yala,2017,3,33.6,24.5,29.1,95.0,5,63.0,9.1,0.9071,dry_season,1
Yala,2017,4,33.1,25.6,29.4,111.6,6,69.6,8.8,0.8861,dry_season,1
Yala,2017,5,32.8,26.0,29.4,67.9,4,69.1,8.7,0.9228,southwest_monsoon,0
Yala,2017,6,31.1,24.9,28.0,41.6,3,71.8,8.4,0.9399,southwest_monsoon,0
Yala,2017,7,31.6,24.8,28.2,47.2,4,69.4,8.8,0.9433,southwest_monsoon,0
Yala,2017,8,31.3,24.4,27.9,55.0,4,72.4,8.7,0.9343,southwest_monsoon,0
Yala,2017,9,31.1,24.1,27.6,96.7,6,73.9,8.4,0.8909,southwest_monsoon,0
Yala,2017,10,30.5,23.2,26.9,212.3,13,77.7,7.2,0.7629,northeast_monsoon,0
Yala,2017,11,29.4,22.5,25.9,315.8,12,79.2,7.8,0.6835,northeast_monsoon,0
Yala,2017,12,29.9,22.6,26.2,173.7,8,73.1,8.1,0.8161,dry_season,1
Yala,2018,1,31.2,22.8,27.0,68.6,5,71.7,8.7,0.9222,dry_season,1
Yala,2018,2,31.9,23.1,27.5,45.8,3,71.2,9.3,0.9551,dry_season,1
Yala,2018,3,32.8,24.1,28.4,56.4,4,64.0,9.2,0.9436,dry_season,1
Yala,2018,4,32.8,25.5,29.1,127.4,5,67.1,8.9,0.8741,dry_season,1
Yala,2018,5,33.6,26.4,30.0,61.6,4,67.8,8.5,0.9242,southwest_monsoon,0
Yala,2018,6,31.2,24.9,28.0,45.4,3,72.8,7.9,0.926,southwest_monsoon,0
Yala,2018,7,30.8,24.5,27.6,38.4,4,68.8,8.9,0.9532,southwest_monsoon,0
Yala,2018,8,32.1,24.8,28.5,57.1,3,69.2,8.6,0.9303,southwest_monsoon,0
Yala,2018,9,31.5,24.3,27.9,90.1,4,69.0,8.5,0.8989,southwest_monsoon,0
Yala,2018,10,30.7,23.3,27.0,221.3,10,77.0,7.3,0.757,northeast_monsoon,0
Yala,2018,11,29.9,22.8,26.4,318.9,13,79.4,7.6,0.6765,northeast_monsoon,0
Yala,2018,12,29.7,22.5,26.1,151.2,7,71.6,7.8,0.8298,dry_season,1
Yala,2019,1,31.4,22.9,27.1,80.4,5,71.4,8.8,0.9138,dry_season,1
Yala,2019,2,31.5,22.9,27.2,67.8,4,64.6,8.9,0.9271,dry_season,1
Yala,2019,3,32.8,24.0,28.4,97.3,4,66.4,8.9,0.9009,dry_season,1
Yala,2019,4,33.1,25.6,29.4,108.8,9,67.5,8.2,0.8759,dry_season,1
Yala,2019,5,32.0,25.6,28.8,86.6,4,68.1,8.8,0.9083,southwest_monsoon,0
Yala,2019,6,32.1,25.3,28.7,44.0,5,70.1,7.9,0.9272,southwest_monsoon,0
Yala,2019,7,31.9,25.0,28.4,56.1,4,68.7,8.2,0.9228,southwest_monsoon,0
Yala,2019,8,30.8,24.1,27.5,53.3,4,69.4,8.6,0.9337,southwest_monsoon,0
Yala,2019,9,31.8,24.4,28.1,105.0,6,72.4,7.9,0.873,southwest_monsoon,0
Yala,2019,10,29.5,22.7,26.1,278.2,14,78.8,7.6,0.7127,northeast_monsoon,0
Yala,2019,11,29.5,22.6,26.1,346.1,15,80.9,7.1,0.6418,northeast_monsoon,0
Yala,2019,12,29.7,22.5,26.1,145.3,9,71.9,8.1,0.8414,dry_season,1
Yala,2020,1,31.2,22.7,26.9,95.0,5,74.0,9.0,0.905,dry_season,1
Yala,2020,2,32.1,23.1,27.6,75.9,4,70.1,9.3,0.9283,dry_season,1
Yala,2020,3,33.8,24.5,29.1,76.4,5,65.7,9.3,0.9279,dry_season,1
Yala,2020,4,32.6,25.3,29.0,124.4,7,65.8,8.2,0.8621,dry_season,1
Yala,2020,5,32.5,25.9,29.2,74.4,4,67.1,8.6,0.9149,southwest_monsoon,0
Yala,2020,6,31.8,25.2,28.5,43.7,4,72.2,8.8,0.9464,southwest_monsoon,0
Yala,2020,7,31.8,24.9,28.4,49.8,5,71.0,8.3,0.9305,southwest_monsoon,0
Yala,2020,8,31.3,24.4,27.9,69.8,4,70.0,8.4,0.9148,southwest_monsoon,0
Yala,2020,9,30.8,24.0,27.4,111.4,7,72.1,8.6,0.882,southwest_monsoon,0
Yala,2020,10,30.3,23.1,26.7,292.9,15,76.3,7.7,0.7017,northeast_monsoon,0
Yala,2020,11,29.8,22.7,26.2,374.6,16,72.7,7.3,0.6207,northeast_monsoon,0
Yala,2020,12,30.2,22.7,26.4,183.7,9,74.6,8.5,0.8157,dry_season,1
Yala,2021,1,31.5,22.9,27.2,90.4,6,74.2,8.8,0.9049,dry_season,1
Yala,2021,2,31.0,22.6,26.8,59.4,4,68.7,9.6,0.9472,dry_season,1
Yala,2021,3,32.3,23.8,28.0,76.8,5,64.4,8.8,0.917,dry_season,1
Yala,2021,4,32.7,25.4,29.1,86.8,6,68.3,8.9,0.9102,dry_season,1
